#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#||||||||||||
||||||||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|lowland|shelf|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|lowland|shelf|fir_01;fir_02||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|lowland|shelf|fir_coast_01;fir_coast_02||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|lowland|shelf|fir_doug_01;fir_doug_02||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|lowland|shelf|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|lowland|shelf|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|lowland|shelf|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|lowland|shelf|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|lowland|shelf|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
plants|lib_materials:dirt_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|cherry||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|cherry_blossom||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|maple_01;maple_02||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|sakura||||||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|maple_01;maple_02||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|oak_red_01;oak_red_02;oak_red_03||||||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|fir_doug_01;fir_doug_02||||||
trees|lib_materials:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_clayey_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|maple_01;maple_02||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|oak_red_01;oak_red_02;oak_red_03||||||
plants|lib_materials:dirt_sandy_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|poplar_small_01;poplar_small_02;poplar_small_03;poplar_small_04;poplar_small_05||||||
trees|lib_materials:dirt_silty_with_grass_cool_humid|0.004|cool_humid|lowland|shelf|willow_01;willow_02;willow_03||||||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|lowland|shelf|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
#HIGHLAND||||||||||||
trees|lib_materials:dirt_with_litter_coniferous|0.004|cool_humid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
#||||||||||||
trees|lib_materials:dirt_black_with_litter_coniferous|0.004|cool_humid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_black_with_litter_coniferous|0.004|cool_humid|shelf|highland|fir_01;fir_02||||||
trees|lib_materials:dirt_black_with_litter_coniferous|0.004|cool_humid|shelf|highland|fir_coast_01;fir_coast_02||||||
trees|lib_materials:dirt_black_with_litter_coniferous|0.004|cool_humid|shelf|highland|fir_doug_01;fir_doug_02||||||
trees|lib_materials:dirt_black_with_litter_coniferous|0.004|cool_humid|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_black_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_black_with_litter_coniferous|0.08|cool_humid|shelf|highland|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_litter_coniferous|0.004|cool_humid|shelf|highland|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_brown_with_litter_coniferous|0.004|cool_humid|shelf|highland|maple_01;maple_02||||||
trees|lib_materials:dirt_brown_with_litter_coniferous|0.004|cool_humid|shelf|highland|maple_sugar_01;maple_sugar_02||||||
plants|lib_materials:dirt_brown_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_litter_coniferous|0.08|cool_humid|shelf|highland|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_litter_coniferous|0.004|cool_humid|shelf|highland|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_clayey_with_litter_coniferous|0.004|cool_humid|shelf|highland|maple_01;maple_02||||||
trees|lib_materials:dirt_clayey_with_litter_coniferous|0.004|cool_humid|shelf|highland|maple_sugar_01;maple_sugar_02||||||
plants|lib_materials:dirt_clayey_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_sandy_with_litter_coniferous|0.004|cool_humid|shelf|highland|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_sandy_with_litter_coniferous|0.004|cool_humid|shelf|highland|maple_01;maple_02||||||
trees|lib_materials:dirt_sandy_with_litter_coniferous|0.004|cool_humid|shelf|highland|maple_sugar_01;maple_sugar_02||||||
plants|lib_materials:dirt_sandy_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_sandy_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|shelf|highland|fir_01;fir_02||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|shelf|highland|fir_coast_01;fir_coast_02||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|shelf|highland|fir_doug_01;fir_doug_02||||||
trees|lib_materials:dirt_silty_with_litter_coniferous|0.004|cool_humid|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_litter_coniferous|0.08|cool_humid|shelf|highland|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
plants|lib_materials:dirt_with_grass_cool_humid|0.08|cool_humid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|shelf|highland|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|shelf|highland|cherry||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|shelf|highland|cherry_blossom||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|shelf|highland|maple_01;maple_02||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|shelf|highland|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_black_with_grass_cool_humid|0.004|cool_humid|shelf|highland|sakura||||||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|shelf|highland|mushroom_brown;mushroom_red|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_humid|0.08|cool_humid|shelf|highland|shrub_hog_peanut|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|shelf|highland|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|shelf|highland|maple_01;maple_02||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|shelf|highland|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|shelf|highland|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_brown_with_grass_cool_humid|0.004|cool_humid|shelf|highland|oak_red_01;oak_red_02;oak_red_03||||||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_humid|0.08|cool_humid|shelf|highland|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|shelf|highland|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|shelf|highland|fir_doug_01;fir_doug_02||||||
trees|lib_materials:dirt_clayey_with_grass_cool_humid|0.004|cool_humid|shelf|highland|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_clayey_with_grass_cool_humid|0.08|cool_humid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|shelf|highland|maple_01;maple_02||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|shelf|highland|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|shelf|highland|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_sandy_with_grass_cool_humid|0.004|cool_humid|shelf|highland|oak_red_01;oak_red_02;oak_red_03||||||
plants|lib_materials:dirt_sandy_with_grass_cool_humid|0.08|cool_humid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|shelf|highland|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|shelf|highland|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_cool_humid|0.08|cool_humid|shelf|highland|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
#COOL SEMIHUMID||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#||||||||||||
#COASTAL||||||||||||
plants|lib_materials:dirt_with_grass_cool_semihumid|0.08|cool_semihumid|beach|coastal|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_black_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_black_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|cherry||||||
trees|lib_materials:dirt_black_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|cherry_blossom||||||
trees|lib_materials:dirt_black_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_01;maple_02||||||
trees|lib_materials:dirt_black_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_black_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|sakura||||||
plants|lib_materials:dirt_black_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|beech_01;beech_02;beech_03||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_01;maple_02||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_sugar_01;maple_sugar_02||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|oak_01;oak_02;oak_03||||||
trees|lib_materials:dirt_brown_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|oak_red_01;oak_red_02;oak_red_03||||||
plants|lib_materials:dirt_brown_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_broadleaf_fern;fern_broadleaf_fern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_ladyfern;fern_ladyfern2|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|fern_fiddlehead|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|mushroom_brown;mushroom_red|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|conifers_01;conifers_02;conifers_03;conifers_04;conifers_05;conifers_06;conifers_07||||||
trees|lib_materials:dirt_clayey_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|fir_doug_01;fir_doug_02||||||
trees|lib_materials:dirt_clayey_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|spruce_01;spruce_02;spruce_03;spruce_04||||||
plants|lib_materials:dirt_clayey_with_grass_cool_semihumid|0.07|cool_semihumid|beach|coastal|grass_1;grass_2;grass_3;grass_4;grass_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_sweet_01;birch_sweet_02;birch_sweet_03;birch_sweet_04||||||
trees|lib_materials:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|birch_yellow_01;birch_yellow_02;birch_yellow_03;birch_yellow_04;birch_yellow_log||||||
trees|lib_materials:dirt_sandy_with_grass_cool_semihumid|0.003|cool_semihumid|beach|coastal|maple_01;maple_02||||||
