#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace|
#BUSHES, SHRUBS|||||||||||||||||||||||||||||||||||||||||||||||||||||
tree_palm_jungle_01_trunk_allface_top|Jungle Palm 01 Block Top|||lib_ecology_tree_palm_jungle_01_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_palm_jungle_01_wood|Jungle Palm 01 Wood|||lib_ecology_tree_palm_jungle_01_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_palm_jungle_02_leaves|Jungle Palm 02 Leaves|||lib_ecology_tree_palm_jungle_02_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_palm_jungle_02_sapling|Jungle Palm 02 Sapling|||lib_ecology_tree_palm_jungle_02_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_palm_jungle_02_trunk|Jungle Palm 02 Trunk|||lib_ecology_tree_palm_jungle_02_trunk_top.png,lib_ecology_tree_palm_jungle_02_trunk_top.png,lib_ecology_tree_palm_jungle_02_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_palm_jungle_02_trunk_allface_side|Jungle Palm 02 Block Side|||lib_ecology_tree_palm_jungle_02_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_palm_jungle_02_trunk_allface_top|Jungle Palm 02 Block Top|||lib_ecology_tree_palm_jungle_02_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_palm_jungle_02_wood|Jungle Palm 02 Wood|||lib_ecology_tree_palm_jungle_02_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_palm_jungle_03_leaves|Jungle Palm 03 Leaves|||lib_ecology_tree_palm_jungle_03_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_palm_jungle_03_sapling|Jungle Palm 03 Sapling|||lib_ecology_tree_palm_jungle_03_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_palm_jungle_03_trunk|Jungle Palm 03 Trunk|||lib_ecology_tree_palm_jungle_03_trunk_top.png,lib_ecology_tree_palm_jungle_03_trunk_top.png,lib_ecology_tree_palm_jungle_03_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_palm_jungle_03_trunk_allface_side|Jungle Palm 03 Block Side|||lib_ecology_tree_palm_jungle_03_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_palm_jungle_03_trunk_allface_top|Jungle Palm 03 Block Top|||lib_ecology_tree_palm_jungle_03_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_palm_jungle_03_wood|Jungle Palm 03 Wood|||lib_ecology_tree_palm_jungle_03_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_pine_01_leaves|Pine 01 Leaves|||lib_ecology_tree_pine_01_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_pine_01_sapling|Pine 01 Sapling|||lib_ecology_tree_pine_01_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_pine_01_trunk|Pine 01 Trunk|||lib_ecology_tree_pine_01_trunk_top.png,lib_ecology_tree_pine_01_trunk_top.png,lib_ecology_tree_pine_01_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_pine_01_trunk_allface_side|Pine 01 Block Side|||lib_ecology_tree_pine_01_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_pine_01_trunk_allface_top|Pine 01 Block Top|||lib_ecology_tree_pine_01_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_pine_01_wood|Pine 01 Wood|||lib_ecology_tree_pine_01_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_pine_02_leaves|Pine 02 Leaves|||lib_ecology_tree_pine_02_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_pine_02_sapling|Pine 02 Sapling|||lib_ecology_tree_pine_02_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_pine_02_trunk|Pine 02 Trunk|||lib_ecology_tree_pine_02_trunk_top.png,lib_ecology_tree_pine_02_trunk_top.png,lib_ecology_tree_pine_02_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_pine_02_trunk_allface_side|Pine 02 Block Side|||lib_ecology_tree_pine_02_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_pine_02_trunk_allface_top|Pine 02 Block Top|||lib_ecology_tree_pine_02_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_pine_02_wood|Pine 02 Wood|||lib_ecology_tree_pine_02_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_pine_03_leaves|Pine 03 Leaves|||lib_ecology_tree_pine_03_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_pine_03_sapling|Pine 03 Sapling|||lib_ecology_tree_pine_03_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_pine_03_trunk|Pine 03 Trunk|||lib_ecology_tree_pine_03_trunk_top.png,lib_ecology_tree_pine_03_trunk_top.png,lib_ecology_tree_pine_03_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_pine_03_trunk_allface_side|Pine 03 Block Side|||lib_ecology_tree_pine_03_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_pine_03_trunk_allface_top|Pine 03 Block Top|||lib_ecology_tree_pine_03_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_pine_03_wood|Pine 03 Wood|||lib_ecology_tree_pine_03_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_poplar_leaves|Poplar Leaves|||lib_ecology_tree_poplar_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_poplar_sapling|Poplar Sapling|||lib_ecology_tree_poplar_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
#tree_poplar_small_leaves|Small Poplar Leaves|||lib_ecology_tree_poplar_small_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
#tree_poplar_small_sapling|Small Poplar Sapling|||lib_ecology_tree_poplar_small_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
#tree_poplar_small_trunk|Small Poplar Trunk|||lib_ecology_tree_poplar_small_trunk_top.png,lib_ecology_tree_poplar_small_trunk_top.png,lib_ecology_tree_poplar_small_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
#tree_poplar_small_trunk_allface_side|Small Poplar Block Side|||lib_ecology_tree_poplar_small_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
#tree_poplar_small_trunk_allface_top|Small Poplar Block Top|||lib_ecology_tree_poplar_small_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
#tree_poplar_small_wood|Small Poplar Wood|||lib_ecology_tree_poplar_small_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_poplar_trunk|Poplar Trunk|||lib_ecology_tree_poplar_trunk_top.png,lib_ecology_tree_poplar_trunk_top.png,lib_ecology_tree_poplar_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_poplar_trunk_allface_side|Poplar Block Side|||lib_ecology_tree_poplar_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_poplar_trunk_allface_top|Poplar Block Top|||lib_ecology_tree_poplar_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_poplar_wood|Poplar Wood|||lib_ecology_tree_poplar_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
#tree_redwood_coast_leaves|Coast Redwood Leaves|||lib_ecology_tree_redwood_coast_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
#tree_redwood_coast_sapling|Coast Redwood Sapling|||lib_ecology_tree_redwood_coast_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
#tree_redwood_coast_trunk|Coast Redwood Trunk|||lib_ecology_tree_redwood_coast_trunk_top.png,lib_ecology_tree_redwood_coast_trunk_top.png,lib_ecology_tree_redwood_coast_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
#tree_redwood_coast_trunk_allface_side|Coast Redwood Block Side|||lib_ecology_tree_redwood_coast_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
#tree_redwood_coast_trunk_allface_top|Coast Redwood Block Top|||lib_ecology_tree_redwood_coast_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
#tree_redwood_coast_wood|Coast Redwood Wood|||lib_ecology_tree_redwood_coast_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_redwood_leaves|Redwood Leaves|||lib_ecology_tree_redwood_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_redwood_sapling|Redwood Sapling|||lib_ecology_tree_redwood_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_redwood_trunk|Redwood Trunk|||lib_ecology_tree_redwood_trunk_top.png,lib_ecology_tree_redwood_trunk_top.png,lib_ecology_tree_redwood_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_redwood_trunk_allface_side|Redwood Block Side|||lib_ecology_tree_redwood_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_redwood_trunk_allface_top|Redwood Block Top|||lib_ecology_tree_redwood_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_redwood_wood|Redwood Wood|||lib_ecology_tree_redwood_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_rubber_leaves|Rubber Leaves|||lib_ecology_tree_rubber_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_rubber_sapling|Rubber Sapling|||lib_ecology_tree_rubber_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_rubber_trunk|Rubber Trunk|||lib_ecology_tree_rubber_trunk_top.png,lib_ecology_tree_rubber_trunk_top.png,lib_ecology_tree_rubber_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_rubber_trunk_allface_side|Rubber Block Side|||lib_ecology_tree_rubber_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_rubber_trunk_allface_top|Rubber Block Top|||lib_ecology_tree_rubber_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_rubber_trunk_empty|Rubber Trunk Empty|||lib_ecology_tree_rubber_trunk_top.png,lib_ecology_tree_rubber_trunk_top.png,lib_ecology_tree_rubber_trunk_empty.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_rubber_wood|Rubber Wood|||lib_ecology_tree_rubber_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_sakura_leaves|Sakura Leaves|||lib_ecology_tree_sakura_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_sakura_sapling|Sakura Sapling|||lib_ecology_tree_sakura_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_sakura_trunk|Sakura Trunk|||lib_ecology_tree_sakura_trunk_top.png,lib_ecology_tree_sakura_trunk_top.png,lib_ecology_tree_sakura_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_sakura_trunk_allface_side|Sakura Block Side|||lib_ecology_tree_sakura_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_sakura_trunk_allface_top|Sakura Block Top|||lib_ecology_tree_sakura_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_sakura_wood|Sakura Wood|||lib_ecology_tree_sakura_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_scorched_trunk|Scorched Trunk|||lib_ecology_tree_scorched_trunk_top.png,lib_ecology_tree_scorched_trunk_top.png,lib_ecology_tree_scorched_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_scorched_wood|Scorched Wood|||lib_ecology_tree_scorched_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_sequoia_leaves|Sequoia Leaves|||lib_ecology_tree_sequoia_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_sequoia_sapling|Sequoia Sapling|||lib_ecology_tree_sequoia_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
tree_sequoia_trunk|Sequoia Trunk|||lib_ecology_tree_sequoia_trunk_top.png,lib_ecology_tree_sequoia_trunk_top.png,lib_ecology_tree_sequoia_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
tree_sequoia_trunk_allface_side|Sequoia Block Side|||lib_ecology_tree_sequoia_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_sequoia_trunk_allface_top|Sequoia Block Top|||lib_ecology_tree_sequoia_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
tree_sequoia_wood|Sequoia Wood|||lib_ecology_tree_sequoia_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_small_jungle|Small Jungle Tree|||lib_ecology_plant_jungletree.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
tree_spruce_leaves|Spruce Leaves|||lib_ecology_tree_spruce_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
tree_spruce_sapling|Spruce Sapling|||lib_ecology_tree_spruce_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
#tree_spruce_sitka_leaves|Sitka Spruce Leaves|||lib_ecology_tree_spruce_sitka_leaves.png||||allfaces_optional|||light|facedir|||FALSE||||||1|||||FALSE|||||snappy 3,leafdecay 3,flammable 2,leaves 1,lib_ecology_leaves 1|1||leaves|||||||||||||||||||
#tree_spruce_sitka_sapling|Sitka Spruce Sapling|||lib_ecology_tree_spruce_sitka_sapling.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE||||||||snappy 2,dig_immediate 3,flammable 2,attached_node 1,sapling 1,lib_ecology_sapling 1|||leaves|||||||||||||||||||
#tree_spruce_sitka_trunk|Sitka Spruce Trunk|||lib_ecology_tree_spruce_sitka_trunk_top.png,lib_ecology_tree_spruce_sitka_trunk_top.png,lib_ecology_tree_spruce_sitka_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
#tree_spruce_sitka_trunk_allface_side|Sitka Spruce Block Side|||lib_ecology_tree_spruce_sitka_trunk.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
#tree_spruce_sitka_trunk_allface_top|Sitka Spruce Block Top|||lib_ecology_tree_spruce_sitka_trunk_top.png||||allfaces_optional|||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,oddly_breakable_by_hand 1,flammable 2,tree 1|||wood|||||||||||||||||||
#tree_spruce_sitka_wood|Sitka Spruce Wood|||lib_ecology_tree_spruce_sitka_wood.png||||||||facedir|0|||||||||||||FALSE|||||choppy 2,oddly_breakable_by_hand 2,flammable 2,wood 1|||wood|||||||||||||||||||
tree_spruce_trunk|Spruce Trunk|||lib_ecology_tree_spruce_trunk_top.png,lib_ecology_tree_spruce_trunk_top.png,lib_ecology_tree_spruce_trunk.png|||||||light|facedir|||TRUE|||||||||||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||wood|||||||||||||||||||
